|BillingRate:100||Comment:||CostRate:10||Date:2012-06-17||Hours:1||ID:4YZtWgbNjRgNuKobQqtKcVA2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-18||Hours:5||ID:4Ge094go1yPwxrjiCrPpOsQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:60||Date:2012-06-18||Hours:1||ID:4bGEQOxdmjQflJrzqs5pYmA2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:46v3MLel1CTGHD7u9odU5qw2||UserID:463H4QFabijwkPUjrJCU8WA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-18||Hours:1||ID:4j-_DZfSdM_v1fxvZ3Vy0uw2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-06-18||Hours:3||ID:4L9uY_4fvBYEqx6ssikaF9w2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:60||Date:2012-06-18||Hours:1||ID:4mB_h2NZ1BLQ-Ip2ChYobkg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:46v3MLel1CTGHD7u9odU5qw2||UserID:463H4QFabijwkPUjrJCU8WA2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-06-19||Hours:5||ID:44yfSHOIkb8Ery0WJjhQNrg2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:60||Date:2012-06-19||Hours:1||ID:4QD2oVTH2_Ox_Gpt709aTcw2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:46v3MLel1CTGHD7u9odU5qw2||UserID:463H4QFabijwkPUjrJCU8WA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-19||Hours:2||ID:4x6zxO0y6W-nYlTCdbzJRIQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-19||Hours:1||ID:4nchXdzYeQhi-dy3r_0daTg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-20||Hours:6||ID:4IpPyCz2rwCxoExod1qwyRw2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-20||Hours:4||ID:4g0P88R3yt5nLPXJzegKw2w2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-20||Hours:4||ID:4Ih3cgT2uZb6GFotzqhT3dw2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-20||Hours:1||ID:4VSu3TwE9_uitjq3FDTNZFA2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-06-21||Hours:4||ID:4vajtFYnvIdtPkoMCknycbQ2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-21||Hours:1||ID:4lTwUhbqzHmDhUJhexJj1rg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-22||Hours:1||ID:46989MK2Ca6y5Hbd5EUnY9Q2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-23||Hours:1||ID:4P0UzlUafcdosmnSh4lJMxQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-28||Hours:2||ID:4u8xOfY314oCJ2z4S2VE9Nw2||IsBillable:false||JobID:4rEQOUAJu8tAMt7vrNJrVxA2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-29||Hours:2.5||ID:4wUZHd1l2bQzDAfgHscMdFw2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-29||Hours:1.25||ID:41--I2wIdKqtyGeJjS2uyYg2||IsBillable:false||JobID:4-IInj-xjQdEvMX_vTujIeg2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-29||Hours:2||ID:4rwiilG0lfyrqATmj6vK-qQ2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-06-29||Hours:3||ID:4lSMrxbv4fkefbVuaGjegzg2||IsBillable:false||JobID:4rEQOUAJu8tAMt7vrNJrVxA2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:75||Date:2012-07-11||Hours:1.5||ID:4b-9_hDj6TYYWkWzDXeNpBA2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4L7d9-_eoPMx6qmGd0jImLA2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-23||Hours:3||ID:4asncZrL55b08IzW67X_tJQ2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-23||Hours:3||ID:4N7c34JEC5f9C_02ZgEKgcg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-25||Hours:4||ID:482ecHhWzhoNYaXpOYKkDMg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:4loX0hNU8dKi9_KPuMlfOzQ2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-29||Hours:2||ID:4u0pc1DrT4o2aesXBXVRfcg2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-30||Hours:3||ID:4bpec4uPA51MTsZ4NoMRAmw2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-30||Hours:3||ID:4Urlej4Q7iV03bmCF6vcEog2||IsBillable:false||JobID:4SXn1bX3GOxhk4wrzmJQb9A2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-30||Hours:3||ID:43f5ZOXaLq-6oh8xPSENOug2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
|BillingRate:100||Comment:||CostRate:10||Date:2012-07-30||Hours:3||ID:4ZlDainjV9KuE-D7OVhLmZg2||IsBillable:false||JobID:4pXOeOt_ghqnZif1H7dUtVQ2||TaskID:4WlrYJgAMQvz1lXLgu6gcGg2||UserID:40mrW5kk192oFWlHNMOmOLg2|
